,SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
2132556,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"204,500",
7178579,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"206,300",
16481816,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, NON-IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"206,300",
10249615,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,327,800",
16930477,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16.3,
6158477,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16.1,
15454602,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"153,900",
19655155,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"155,400",
7068850,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"155,400",
5197368,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"2,391,800",
1769015,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.5,
5404568,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.4,
2271264,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"50,600",
6644150,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"50,900",
7509748,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"50,900",
5281431,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"936,000",
1698324,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,18.5,
11452217,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,18.4,
5460831,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"188,800",
3848351,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"189,800",
18925062,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"189,800",
768857,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,055,000",
9382537,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16.2,
18879101,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16.1,
11753429,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,000",
6383643,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,000",
5451880,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,000",
18087511,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"40,000",
16691864,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,40,
8514378,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,40,
1930414,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"187,800",
8736735,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"188,800",
17834442,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"188,800",
5074729,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,015,000",
7711203,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16.1,
8356490,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,16,
13717896,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"140,800",
564040,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"141,600",
17438538,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"141,600",
7630179,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"2,169,000",
11104562,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.4,
17908550,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.3,
11259774,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"47,000",
6651945,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1976,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"47,200",
